file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\FYP_Project\temp_batch\File_4875.java,org.apache.commons.lang3.SystemPropertiesTest,testGetFileEncoding/0,false,495,2,1,0,1,1,2,3,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
E:\FYP_Project\temp_batch\File_4875.java,org.apache.commons.lang3.SystemPropertiesTest,testGetJavaVmInfo/0,false,669,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
E:\FYP_Project\temp_batch\File_4875.java,org.apache.commons.lang3.SystemPropertiesTest,testGetJavaHome/0,false,597,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
E:\FYP_Project\temp_batch\File_4875.java,org.apache.commons.lang3.SystemPropertiesTest,testGetUserCountry/0,false,810,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,false
E:\FYP_Project\temp_batch\File_4875.java,org.apache.commons.lang3.SystemPropertiesTest,testIsPropertySetEdges/0,false,849,1,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfMonthWithCalendar/0,false,240,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,1,0,1,1,9,0,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDaysOfYearWithCalendar/0,false,85,1,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinuteFragmentInLargerUnitWithDate/0,false,292,1,0,0,0,1,4,5,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfHourWithDate/0,false,323,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHourOfDayFragmentInLargerUnitWithDate/0,false,105,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondFragmentInLargerUnitWithCalendar/0,false,177,1,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfDayWithCalendar/0,false,299,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfMonthWithCalendar/0,false,449,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,2,0,1,1,8,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHourOfDayFragmentInLargerUnitWithCalendar/0,false,99,1,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testInvalidFragmentWithCalendar/0,false,157,1,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondFragmentInLargerUnitWithDate/0,false,398,1,0,0,0,1,5,6,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDaysOfMonthWithDate/0,false,77,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfDayWithDate/0,false,120,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfMonthWithDate/0,false,335,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,2,0,1,1,6,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDateFragmentInLargerUnitWithDate/0,false,56,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfMinuteWithDate/0,false,234,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfYearWithWrongOffsetBugWithCalendar/0,false,359,1,0,0,0,1,4,11,0,2,0,4,0,0,0,0,0,0,0,6,2,0,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfDayWithDate/0,false,415,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,1,0,0,3,5,0,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfYearWithDate/0,false,147,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,1,0,1,2,4,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsofMinuteWithDate/0,false,443,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfYearWithDate/0,false,349,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,2,0,1,2,6,0,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfDayWithDate/0,false,205,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfYearWithCalendar/0,false,268,1,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,1,0,1,1,9,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfSecondWithCalendar/0,false,255,1,0,0,0,1,3,5,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinuteFragmentInLargerUnitWithCalendar/0,false,285,1,0,0,0,1,4,5,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondFragmentInLargerUnitWithDate/0,false,186,1,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfSecondWithDate/0,false,262,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfMonthWithDate/0,false,135,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,1,0,1,1,4,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfYearWithCalendar/0,false,341,1,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,2,0,1,1,6,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testNullDate/0,false,381,2,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfHourWithCalendar/0,false,216,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testInvalidFragmentWithDate/0,false,166,1,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfDayWithCalendar/0,false,111,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfHourWithCalendar/0,false,317,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfMonthWithCalendar/0,false,129,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,1,0,1,1,4,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,setUp/0,false,43,1,0,0,0,1,4,6,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondFragmentInLargerUnitWithCalendar/0,false,390,1,0,0,0,1,5,6,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfMinuteWithCalender/0,false,228,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,11,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsofHourWithCalendar/0,false,424,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfDayWithCalendar/0,false,406,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,1,0,0,3,5,0,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testHoursOfYearWithCalendar/0,false,141,1,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,1,0,1,1,4,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfDayWithCalendar/0,false,195,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,6,0,0,0,0,15,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDaysOfMonthWithCalendar/0,false,71,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfDayWithDate/0,false,308,1,0,0,0,1,2,7,0,2,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMinutesOfMonthWithCalendar/0,false,329,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,2,0,1,1,6,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsofMinuteWithCalendar/0,false,436,1,0,0,0,1,3,5,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDayOfYearFragmentInLargerUnitWithCalendar/0,false,61,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfMonthWithDate/0,false,456,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,2,0,1,1,8,0,0,0,0,13,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDaysOfYearWithDate/0,false,91,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testNullCalendar/0,false,372,2,0,0,0,1,6,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfMonthWithDate/0,false,248,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,1,0,1,1,9,0,0,0,0,14,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDateFragmentInLargerUnitWithCalendar/0,false,51,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testDayOfYearFragmentInLargerUnitWithDate/0,false,66,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfYearWithDate/0,false,276,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,1,0,1,2,9,0,0,0,0,16,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testMillisecondsOfHourWithDate/0,false,222,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsofHourWithDate/0,false,430,1,0,0,0,1,2,4,0,1,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfYearWithDate/0,false,470,1,0,0,0,1,5,6,0,2,0,5,0,0,0,0,0,2,0,1,2,8,0,0,0,0,15,0,0,false
E:\FYP_Project\temp_batch\File_3884.java,org.apache.commons.lang3.time.DateUtilsFragmentTest,testSecondsOfYearWithCalendar/0,false,463,1,0,0,0,1,3,4,0,1,0,3,0,0,0,0,0,2,0,1,1,8,0,0,0,0,12,0,0,false
E:\FYP_Project\temp_batch\File_2151.java,org.junit.internal.runners.statements.FailOnTimeoutTest$FastStatement,evaluate/0,false,258,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableWithSuiteMethod$OrderedAlphanumerically,suite/0,false,204,3,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
E:\FYP_Project\temp_batch\File_4531.java,org.junit.runners.model.Annotatable,getAnnotation/1[java.lang.Class<T>],false,16,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,true
E:\FYP_Project\temp_batch\File_4531.java,org.junit.runners.model.Annotatable,getAnnotations/0,false,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,true
E:\FYP_Project\temp_batch\File_967.java,ValidationTest,nonStaticBeforeClass/0,false,38,3,0,0,0,1,6,4,0,1,0,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,11,1,0,false
E:\FYP_Project\temp_batch\File_967.java,ValidationTest,initializationErrorIsOnCorrectClass/0,false,22,2,0,0,0,1,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
E:\FYP_Project\temp_batch\File_2173.java,junit.tests.runner.TextRunnerTest$Anonymous1,write/1[int],false,49,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous5,"compare/2[T,T]",false,550,2,1,0,1,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous4,run/0,false,330,1,1,0,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2180.java,org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest$TestClassWithNamedDataPoints,getSingleOtherValue/0,false,48,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,9,0,false
E:\FYP_Project\temp_batch\File_2180.java,org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest$TestClassWithNamedDataPoints,getValues/0,false,32,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,9,0,false
E:\FYP_Project\temp_batch\File_2180.java,org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest$TestClassWithNamedDataPoints,getSingleValue/0,false,43,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,0,false
E:\FYP_Project\temp_batch\File_2180.java,org.junit.tests.experimental.theories.internal.SpecificDataPointsSupplierTest$TestClassWithNamedDataPoints,getOtherValues/0,false,53,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous3,evaluate/0,false,304,0,4,0,4,1,2,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous2,evaluate/0,false,292,1,4,0,4,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,assertEmpty/1[List<Throwable>],false,87,3,0,0,0,3,4,9,1,0,1,4,0,0,0,1,0,0,1,2,0,0,1,0,0,0,30,9,0,true
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,getFailures/0,false,42,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,printStackTrace/1[PrintStream],false,64,1,0,0,0,2,1,5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,getMessage/0,false,47,3,0,0,0,2,7,7,1,1,0,7,1,0,1,0,0,0,2,0,1,0,1,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,printStackTrace/0,false,57,1,0,0,0,2,1,5,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,printStackTrace/1[PrintWriter],false,71,1,0,0,0,2,1,5,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,10,1,0,false
E:\FYP_Project\temp_batch\File_4962.java,MultipleFailureException,MultipleFailureException/1[List<Throwable>],true,28,5,0,0,0,4,3,12,0,0,1,3,0,0,1,0,0,0,1,0,2,0,2,0,0,0,20,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous1,finished/0,false,82,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,false
E:\FYP_Project\temp_batch\File_2161.java,org.junit.runners.ParentRunner$Anonymous1,schedule/1[java.lang.Runnable],false,78,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$B,b/0,false,95,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$B,a/0,false,90,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2183.java,org.junit.tests.manipulation.OrderWithTest$TestClassRunnerIsOrderableViaOrderWith$UnorderedSuite$B,c/0,false,100,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,false
E:\FYP_Project\temp_batch\File_2142.java,org.junit.experimental.categories.CategoryFilterFactory,parseCategories/1[java.lang.String],false,36,0,1,1,0,2,4,8,1,2,1,4,0,0,1,0,0,0,1,0,2,0,1,0,0,0,9,2,0,false
E:\FYP_Project\temp_batch\File_2142.java,org.junit.experimental.categories.CategoryFilterFactory,createFilter/1[org.junit.experimental.categories.FilterFactoryParams],false,21,4,3,1,2,2,3,8,1,0,1,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,20,1,0,true
E:\FYP_Project\temp_batch\File_2142.java,org.junit.experimental.categories.CategoryFilterFactory,createFilter/1[java.util.List<java.lang.Class<?>>],false,29,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1028,0,true
E:\FYP_Project\temp_batch\File_2154.java,org.junit.rules.ClassRulesTest$CustomCounter,"apply/2[org.junit.rules.Statement,org.junit.rules.Description]",false,77,3,0,0,0,1,0,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,"skipped/2[org.junit.AssumptionViolatedException,org.junit.rules.Description]",false,127,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,succeeded/1[org.junit.rules.Description],false,117,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,finished/1[org.junit.rules.Description],false,143,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,"skipped/2[org.junit.rules.AssumptionViolatedException,org.junit.rules.Description]",false,133,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,4,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,"failed/2[java.lang.Throwable,org.junit.rules.Description]",false,122,1,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_2157.java,org.junit.rules.TestWatcherTest$Callbacks$ErroneousTestWatcher,starting/1[org.junit.rules.Description],false,138,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,4,0,false
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toString/2[java.lang.Object,org.apache.commons.lang3.builder.ToStringStyle]",false,188,2,2,1,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,57,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,appendFieldsIn/1[java.lang.Class<?>],false,642,2,4,1,3,7,12,22,1,3,1,12,3,2,1,1,1,0,0,0,3,0,4,0,0,0,53,4,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,toString/0,false,844,1,7,4,3,4,9,13,2,1,0,9,3,3,1,3,0,0,0,0,2,0,1,0,0,0,19,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,"toStringExclude/2[java.lang.Object,java.util.Collection<java.lang.String>]",false,399,1,2,0,2,1,2,3,1,0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,setAppendTransients/1[boolean],false,772,0,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
E:\FYP_Project\temp_batch\File_5216.java,org.apache.commons.lang3.builder.ReflectionToStringBuilder,getExcludeFieldNames/0,false,674,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
